MSOA11CD,Number of fires (three-year average),Proportion of fire incidents per person
E02002152,4,0.0012775471095496647
E02002153,6.5,8.934707903780069e-4
E02002154,6,9.335615372646647e-4
E02002155,7.166666666666667,0.0011325326590813317
E02002156,5.5,8.343446601941747e-4
E02002157,5.333333333333333,8.646779074794639e-4
E02002158,7,9.598244892362539e-4
E02002159,6.5,0.0010127765659083826
E02002160,5.333333333333334,7.108267803989516e-4
E02002161,7.333333333333334,0.0010130312658286136
E02002162,5.833333333333333,7.57969507969508e-4
E02002163,12,9.218713989398478e-4
E02002164,11,0.0013791374122367102
E02002165,9,0.0011022657685241886
E02002166,9.5,0.001204666497590667
E02002167,7.5,0.001146964367640312
E02002168,15.333333333333334,0.0012251964309495274
E02002169,8.666666666666666,0.0012109356806855758
E02002170,6.5,0.001038504553443042
E02002171,3,0.0010460251046025104
E02002174,8,0.0010456149522938179
E02002175,9.833333333333334,0.0012974446936711089
E02002176,5.666666666666666,0.00117492570322759
E02002177,13.333333333333334,0.00123881197931184
E02002178,9,0.0011042944785276073
E02002179,5.5,8.868107062237988e-4
E02002180,6,9.332711152589828e-4
E02002181,5,8.095854922279792e-4
E02002182,7.666666666666666,0.0011912160762378287
E02002183,1.5,8.134490238611713e-4
E02002184,7.5,7.552870090634441e-4
E02002185,2,0.0014134275618374558
E02002186,7,5.916659623024258e-4
E02002187,3,6.280092108017584e-4
E02002188,4.333333333333333,5.62843659349699e-4
E02002189,5,7.283321194464676e-4
E02002190,9.5,0.0010854661791590493
E02002191,11.833333333333332,0.0012248559500396784
E02002192,4,5.217164471109951e-4
E02002193,13.166666666666668,0.002128806251684182
E02002194,5.5,9.585221331474381e-4
E02002195,2,6.275494195167869e-4
E02002196,3.5,7.402707275803723e-4
E02002197,7.666666666666666,8.620043475001874e-4
E02002198,5.333333333333333,8.114001724225366e-4
E02002199,5,7.381163271331562e-4
E02002200,7.5,0.0010151597184623715
E02002201,7,9.718172983479105e-4
E02002202,11.666666666666666,0.001581706435285611
E02002203,12.333333333333334,0.00202551048338534
E02002204,11,9.536194191590811e-4
E02002205,6.333333333333333,6.383121682456493e-4
E02002206,4,5.960363582178513e-4
E02002207,7.666666666666667,0.0010077111812127585
E02002208,8.5,0.0010570824524312897
E02002209,7.5,0.0010689851767388826
E02002210,5,0.0010208248264597796
E02002211,8,0.001087695445275323
E02002212,7.333333333333333,8.757264549000875e-4
E02002213,5.5,7.489106753812636e-4
E02002214,4.5,7.402533311399902e-4
E02002215,8.5,8.126195028680688e-4
E02002216,11.333333333333334,0.00120979220039852
E02002217,9,8.899436369029962e-4
E02002218,7,6.9617105917454e-4
E02002219,6.833333333333334,8.276808785529716e-4
E02002220,11.666666666666666,0.0012719872074429422
E02002221,21.333333333333332,0.0013045516622841884
E02002222,7,7.881995270802838e-4
E02002223,6.5,8.15967863419533e-4
E02002224,13.833333333333334,0.001283359619012277
E02002225,6.5,7.874015748031496e-4
E02002226,15.666666666666668,0.0010371154949468204
E02002227,5.333333333333333,8.074690890739339e-4
E02002228,6.833333333333333,8.82745553976661e-4
E02002229,10.5,0.0013639906469212783
E02002230,9.333333333333334,9.641873278236915e-4
E02002231,9.833333333333334,8.471899141322765e-4
E02002232,7.833333333333333,0.001055278638466029
E02002233,9,9.190237925048504e-4
E02002234,12.666666666666668,0.0015409570154095702
E02002235,6.333333333333334,8.358629184813691e-4
E02002236,6.5,0.0010507597801487228
E02002237,5.166666666666667,7.234201437505835e-4
E02002238,3.666666666666667,7.285250678852904e-4
E02002239,6.166666666666667,8.819603356216629e-4
E02002240,5,7.134703196347032e-4
E02002241,8,7.502579011535215e-4
E02002242,7,8.925156190233329e-4
E02002243,9.166666666666666,9.789263847358677e-4
E02002244,4.333333333333333,6.969014688538651e-4
E02002245,6.333333333333333,0.0011667894866126257
E02002246,5,7.565441065214102e-4
E02002247,7.5,9.71628449280995e-4
E02002248,7.5,0.0016487140030775995
E02002249,7.333333333333333,0.0013025458851391356
E02002250,6,7.008527041233501e-4
E02002251,10.833333333333334,0.0012410738152518427
E02002252,2.5,6.656017039403621e-4
E02002253,6.666666666666667,7.544038323714685e-4
E02002254,3,6.230529595015577e-4
E02002255,10.5,0.001298059092594882
E02002256,6.666666666666667,8.250825082508251e-4
E02002257,8.333333333333334,0.0012199287561606403
E02002258,5,5.424170101974398e-4
E02002259,6.833333333333333,9.596030520058043e-4
E02002260,7,8.875364523900089e-4
E02002261,5,7.369196757553427e-4
E02002262,6.5,0.0010026222427888323
E02002263,5.5,8.448540706605223e-4
E02002264,3,8.408071748878924e-4
E02002265,6.333333333333333,0.0011103319308087892
E02002266,6,0.001359311282283643
E02002267,6,7.562389715149988e-4
E02002268,8.333333333333334,9.443940767603507e-4
E02002269,5.5,6.733594515181194e-4
E02002270,6,8.31831415499792e-4
E02002271,5,6.86530275985171e-4
E02002272,7.833333333333333,9.428663135933237e-4
E02002273,4,8.528784648187633e-4
E02002274,4,7.406035919274209e-4
E02002275,6.833333333333334,7.943889018057817e-4
E02002276,8.833333333333334,0.0011699779249448124
E02002277,6,8.698173383589446e-4
E02002278,4.333333333333333,6.371612017840513e-4
E02002279,4.333333333333333,0.0013436692506459947
E02002280,4.666666666666667,8.823344047393963e-4
E02002281,7,6.729475100942127e-4
E02002282,5.333333333333334,8.897786675564455e-4
E02002283,4.666666666666667,7.649019286455772e-4
E02002284,5.833333333333333,0.001304412641621944
E02002285,4,7.982438635002994e-4
E02002286,5.5,0.0010978043912175648
E02002287,7,0.0016036655211912943
E02002288,5,7.730364873222016e-4
E02002289,8.833333333333332,0.0012597451987069784
E02002290,4,8.488964346349745e-4
E02002291,4,6.056935190793458e-4
E02002292,3.666666666666667,8.339019028125238e-4
E02002293,6.5,7.025507998270644e-4
E02002294,5,5.328218243819267e-4
E02002295,8.833333333333334,0.0012036153881091883
E02002296,3.5,6.521334078628657e-4
E02002297,4.333333333333333,8.843537414965985e-4
E02002298,5.666666666666666,8.401284902396836e-4
E02002299,9.333333333333334,0.0012330999251332188
E02002300,4.333333333333333,7.018680488068243e-4
E02002301,7.666666666666666,9.045147081956897e-4
E02002302,2,5.474952094169176e-4
E02002303,6,9.097801364670204e-4
E02002304,6,8.69187309865276e-4
E02002305,4.333333333333333,6.931115376412881e-4
E02002306,3,6.422607578676942e-4
E02002307,2,6.793478260869565e-4
E02002308,4.5,0.001015572105619499
E02002309,7,9.912206173888418e-4
E02002310,4.5,7.51503006012024e-4
E02002311,3.333333333333333,6.620324395895398e-4
E02002312,8,7.303934994978545e-4
E02002313,8.166666666666666,9.779267951941883e-4
E02002314,2,6.858710562414266e-4
E02002315,3.333333333333333,6.569438969911969e-4
E02002316,2,6.067961165048543e-4
E02002317,2.5,6.325910931174089e-4
E02002318,6.5,0.001293274970155193
E02002319,5.5,8.106116433308769e-4
E02002320,2.666666666666667,8.03939302582655e-4
E02002321,3,5.93589236248516e-4
E02002322,4.5,9.491668424383041e-4
E02002323,2.5,8.704735376044568e-4
E02002324,2,6.095702529716549e-4
E02002325,5.333333333333333,5.957700327673518e-4
E02002326,3,9.351620947630922e-4
E02002327,5,7.462686567164179e-4
E02002328,3,5.510653930933138e-4
E02002329,7,6.639476429858674e-4
E02002330,3,7.460830639144492e-4
E02002331,7,9.958742353108551e-4
E02002332,4,6.511476477291225e-4
E02002333,7,9.165902841429881e-4
E02002334,3.333333333333333,8.436682696363789e-4
E02002335,6,9.968433294567204e-4
E02002336,4,6.064281382656155e-4
E02002337,4,8.059641345960105e-4
E02002338,2,6.024096385542169e-4
E02002339,6.666666666666666,0.0012458730455366597
E02002340,3.5,8.025682182985554e-4
E02002341,3,6.801178871004307e-4
E02002342,4,9.711094925952901e-4
E02002343,3.5,8.63344844597928e-4
E02002344,5.333333333333333,8.606314883545801e-4
E02002345,3,6.87757909215956e-4
E02002346,2,6.035003017501509e-4
E02002347,7,0.0011150047785919083
E02002348,6.666666666666666,0.0010725010725010724
E02002349,4.5,0.0010340073529411765
E02002350,3.5,0.0012056493282810886
E02002351,2,7.501875468867217e-4
E02002352,4.666666666666667,7.777777777777778e-4
E02002353,5,8.418925745074928e-4
E02002354,6.5,8.439366398338094e-4
E02002356,4,5.925925925925926e-4
E02002357,3.5,7.55939524838013e-4
E02002358,4.5,9.094583670169765e-4
E02002359,1,5.747126436781609e-4
E02002360,2.5,6.700616456714018e-4
E02002361,5.5,9.344206591913014e-4
E02002362,8,0.0010330578512396695
E02002363,6.666666666666667,9.923588369554431e-4
E02002364,10,0.001751927119831815
E02002366,5,7.400828892835998e-4
E02002367,10,0.0016199578810950916
E02002368,5,0.0010508617065994115
E02002369,9.333333333333334,0.0012707056954844567
E02002370,5.666666666666667,8.035545471733787e-4
E02002371,8.333333333333334,8.157937673356177e-4
E02002373,5.333333333333333,5.602829428861574e-4
E02002374,2.333333333333333,6.253908692933082e-4
E02002375,7.833333333333333,0.0012491362355817786
E02002376,7.833333333333334,0.0010058209210751584
E02002377,9.333333333333334,0.001186993937852389
E02002379,6.5,0.0011694854264123786
E02002380,4,7.750435962022863e-4
E02002381,5.333333333333333,8.813970142676141e-4
E02002382,9.5,0.0011073551696001865
E02002383,8,0.0012039127163280662
E02002384,13.5,0.0010185604345857855
E02002385,6.666666666666667,7.612957253245023e-4
E02002386,4,7.419773696902244e-4
E02002387,7.333333333333333,0.001287001287001287
E02002388,9.5,0.0012473739495798318
E02002389,6.833333333333333,9.394189350197048e-4
E02002390,9,0.0020197486535008975
E02002391,3.5,8.079409048938135e-4
E02002392,7.666666666666666,6.685269154749447e-4
E02002393,14.333333333333334,0.0015525707683419988
E02002394,13.333333333333332,0.001602371509834555
E02002395,5.666666666666667,8.282178700185132e-4
E02002396,13.166666666666666,0.0015004748338081672
E02002397,3.5,7.477034821619312e-4
E02002398,4.5,7.935108446482102e-4
E02002399,9.5,0.0015520339813755923
E02002400,11,0.001248722897037121
E02002401,7.166666666666667,0.0010908168442415019
E02002402,1,7.342143906020558e-4
E02002403,2,6.323110970597534e-4
E02002404,16,0.0014803849000740192
E02002405,4,5.614035087719298e-4
E02002406,4,7.293946024799417e-4
E02002407,7.333333333333333,0.0011304660603257796
E02002408,4,7.012622720897616e-4
E02002409,4,9.306654257794323e-4
E02002410,5.166666666666667,7.768255400190448e-4
E02002411,10.333333333333334,0.0011722442805823408
E02002412,3.666666666666667,8.27129859387924e-4
E02002414,9.5,0.0013935748863136276
E02002415,12.666666666666666,0.0016759283761136102
E02002416,2,5.211047420531526e-4
E02002417,4.5,6.745615350022485e-4
E02002418,5,0.0011893434823977164
E02002419,17.333333333333336,0.0021002463750555357
E02002420,6,8.646779074794639e-4
E02002421,7.666666666666666,0.001269105556475197
E02002422,2,7.015082427218519e-4
E02002423,5.166666666666667,9.032634032634033e-4
E02002424,3,6.773538044705351e-4
E02002425,4.333333333333333,7.775584664154554e-4
E02002426,2.333333333333333,6.765245965014013e-4
E02002427,4,7.224128589488893e-4
E02002428,6,7.606490872210953e-4
E02002429,3,5.660377358490566e-4
E02002430,9.5,0.0012334458582186445
E02002431,5.666666666666666,0.0010066915378693668
E02002432,2,5.915409642117716e-4
E02002433,5.5,8.547008547008547e-4
E02002434,5,4.967216371945162e-4
E02002435,4,6.385696040868455e-4
E02002436,4,7.944389275074479e-4
E02002437,4,9.151223976206818e-4
E02002438,6,8.625646923519264e-4
E02002439,7,8.282063416942735e-4
E02002440,5.333333333333333,8.438818565400843e-4
E02002441,6.666666666666666,0.0012818047811318336
E02002442,4,5.477201150212241e-4
E02002443,2,6.918021445866483e-4
E02002444,6.166666666666667,9.765109527579837e-4
E02002445,6,0.0011988011988011988
E02002446,6,0.0010186757215619694
E02002447,2.5,8.906305664410402e-4
E02002448,6,7.44324525493115e-4
E02002449,5,6.94058856191005e-4
E02002450,1,5.333333333333334e-4
E02002451,4.5,8.982035928143712e-4
E02002452,9.333333333333334,0.0010860290124893336
E02002453,8,9.931719428926133e-4
E02002454,8.166666666666666,9.383737408556436e-4
E02002455,3.333333333333333,6.684045184145444e-4
E02002456,6.5,8.068520357497517e-4
E02002457,7.5,9.287925696594427e-4
E02002458,5,6.909894969596462e-4
E02002459,4.666666666666666,7.146503318019397e-4
E02002460,3,7.327796775769418e-4
E02002461,11,9.573542210617929e-4
E02002462,4.5,7.460212201591511e-4
E02002463,6,6.854009595613434e-4
E02002464,8.166666666666666,0.0011426705843943846
E02002465,4,6.591957811470006e-4
E02002466,8.166666666666666,0.0010319265436778704
E02002467,9.666666666666666,0.001070150190043913
E02002468,2.5,8.729050279329608e-4
E02002469,2,6.546644844517185e-4
E02002470,3,6.349206349206349e-4
E02002471,3,5.206525511975009e-4
E02002472,3,6.509004122369278e-4
E02002473,4,8.47816871555744e-4
E02002474,4,7.789678675754625e-4
E02002475,3,6.137479541734861e-4
E02002476,5,7.77363184079602e-4
E02002477,4.5,6.863941427699817e-4
E02002478,2,6.191950464396285e-4
E02002479,5.333333333333333,7.818990372868103e-4
E02002480,6,0.0010348395998620215
E02002481,4,5.469711472719814e-4
E02002482,4.666666666666666,9.4010206822455e-4
E02002483,1,5.221932114882506e-4
E02002484,7,8.03766218854059e-4
E02002485,7.666666666666666,9.366727754021583e-4
E02002487,5.833333333333334,0.0011054260627882005
E02002488,3.333333333333333,0.0012456402590931737
E02002489,7.666666666666666,9.918068132815868e-4
E02002490,7.333333333333333,0.0014527205493924985
E02002491,3.5,6.616257088846881e-4
E02002492,3,5.345687811831789e-4
E02002493,2,7.270083605961468e-4
E02002494,3,9.325458501709667e-4
E02002496,14,0.001056444310292786
E02002497,4,8.505209440782479e-4
E02002498,15,0.0015521523178807946
E02002499,6.333333333333333,0.0010590858416945374
E02002500,3,6.421232876712328e-4
E02002501,4.5,8.090614886731392e-4
E02002502,8.333333333333334,0.0010649627263045794
E02002503,5,7.426110203475419e-4
E02002504,6,6.129955046996322e-4
E02002505,6.5,0.0010648754914809962
E02002506,7.333333333333334,0.002497729336966394
E02002507,1,7.401924500370096e-4
E02002508,2,0.001266624445851805
E02002509,3.333333333333333,8.181966944853542e-4
E02002510,3,6.565988181221273e-4
E02002512,1,5.219206680584551e-4
E02002513,4.5,7.915567282321899e-4
E02002514,5,7.14387769681383e-4
E02002515,4.5,6.51890482398957e-4
E02002516,2,6.680026720106881e-4
E02002517,3.666666666666667,9.141527466134797e-4
E02002518,4,6.286342920006286e-4
E02002519,4.833333333333333,9.535082527783257e-4
E02002520,7,7.253886010362695e-4
E02002521,2,6.472491909385113e-4
E02002523,6.333333333333333,0.0012228873012808134
E02002524,4.333333333333334,0.0016552075375604789
E02002525,4.5,8.024251069900142e-4
E02002526,3.5,5.659767141009055e-4
E02002527,2.833333333333333,9.994121105232215e-4
E02002529,2.5,9.130752373995618e-4
E02002530,3,8.398656215005599e-4
E02002532,4,7.580064430547659e-4
E02002534,3.5,8.381226053639847e-4
E02002535,2,5.350454788657035e-4
E02002536,4,6.218905472636816e-4
E02002537,3.333333333333333,7.659313725490195e-4
E02002538,4.5,7.785467128027682e-4
E02002539,3,6.395224898742272e-4
E02002540,4,8.69376222560313e-4
E02002541,4,8.465608465608466e-4
E02002542,5.833333333333333,8.749562521873906e-4
E02002543,5.666666666666666,0.0010047281323877068
E02002544,5,7.931472081218274e-4
E02002546,5.666666666666667,0.001261501929355892
E02002547,3,6.547359231776517e-4
E02002548,15.833333333333334,0.0011437790459678779
E02002549,2,6.108735491753207e-4
E02002550,4.333333333333334,9.215936480930102e-4
E02002551,6.333333333333333,8.854093853394846e-4
E02002552,2,6.818956699624957e-4
E02002553,6,0.0010085728693898135
E02002554,4,7.575757575757576e-4
E02002555,5.5,8.124076809453471e-4
E02002556,1,6.172839506172839e-4
E02002557,2,6.05143721633888e-4
E02002558,4,8.098805426199635e-4
E02002559,4.5,7.820646506777894e-4
E02002560,4,6.571381632988336e-4
E02002561,4,9.337068160597573e-4
E02002562,7,0.0015702108568864963
E02002563,4.333333333333333,7.956910270534948e-4
E02002564,8.166666666666666,8.394148079624489e-4
E02002565,6.666666666666667,0.001313887793982394
E02002566,11.333333333333334,0.0016325746662825315
E02002567,5.666666666666667,6.494746895893028e-4
E02002568,2.666666666666667,6.133088009812941e-4
E02002569,3,5.405405405405405e-4
E02002570,9,0.0011581521039763223
E02002571,3.333333333333333,6.468723720809884e-4
E02002572,7.666666666666666,0.0011954883309943343
E02002573,5,7.381163271331562e-4
E02002574,6.333333333333333,7.329398603556687e-4
E02002575,2,4.954173891503591e-4
E02002576,4,9.458500827618822e-4
E02002577,11,0.0014414886646573189
E02002578,5.5,7.777149321266968e-4
E02002579,5,7.903888713246917e-4
E02002580,5.333333333333333,6.628552489850028e-4
E02002581,4.333333333333333,7.887392306758888e-4
E02002582,6,7.8003120124805e-4
E02002583,6.5,8.553757073299118e-4
E02002584,7.333333333333333,9.905894006934125e-4
E02002585,9.833333333333334,0.001053157688051123
E02002586,9,0.0012925463162429987
E02002587,3.5,9.112210361884926e-4
E02002588,7.666666666666667,0.0010571796286082
E02002589,3,8.055853920515575e-4
E02002590,3,7.656967840735069e-4
E02002591,3,6.074104069649726e-4
E02002592,2.5,9.441087613293052e-4
E02002593,5.333333333333333,0.0010754856489883712
E02002594,4.5,0.0010954235637779942
E02002595,6.666666666666666,8.010894816951053e-4
E02002596,6,8.911332244170504e-4
E02002597,9.666666666666666,0.0012544337745479712
E02002598,4.666666666666667,5.734414680101581e-4
E02002599,6,6.303845345660853e-4
E02002600,11.166666666666666,0.0014776586828988574
E02002601,5,7.010656197420079e-4
E02002602,8.166666666666666,9.79334052844066e-4
E02002603,3,0.0010608203677510608
E02002604,5.5,0.0012687427912341407
